timestamp,event,channel,pitch,velocity
1374032212233,noteOff,9,38,64
1.37403223E12,noteOn,9,36,55
1.37403223E12,noteOn,9,46,33
1374032212433,noteOff,9,36,64
1.37403223E12,noteOn,0,46,64
1.37403223E12,noteOn,9,36,65
1.37403223E12,noteOn,9,46,49
1374032212807,noteOff,9,46,64
1.37403223E12,noteOn,9,46,8
1374032212809,noteOff,9,36,64
1.37403223E12,noteOn,0,46,64
1.37403223E12,noteOn,9,46,5
1374032212890,noteOff,9,46,64
1.37403223E12,noteOn,9,46,17
1374032212908,noteOff,9,46,64
1.37403223E12,noteOn,9,46,45
1374032213178,noteOff,9,46,64
1.37403223E12,noteOn,9,46,7
1374032213190,noteOff,9,46,64
1.37403223E12,noteOn,9,46,16
1.37403223E12,noteOn,0,36,57
1374032213379,noteOff,9,46,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,9,46,41
1374032213545,noteOff,9,46,64
1.37403223E12,noteOn,9,36,50
1.37403223E12,noteOn,9,46,21
1374032213714,noteOff,9,36,64
1.37403223E12,noteOn,0,46,64
1.37403223E12,noteOn,9,38,87
1.37403223E12,noteOn,9,46,48
1374032213875,noteOff,9,46,64
1.37403223E12,noteOn,9,46,19
1374032213924,noteOff,9,38,64
1.37403223E12,noteOn,0,46,64
1.37403223E12,noteOn,9,46,12
1374032213975,noteOff,9,46,64
1.37403223E12,noteOn,9,38,42
1374032214071,noteOff,9,38,64
1.37403223E12,noteOn,9,38,48
1374032214111,noteOff,9,38,64
1.37403223E12,noteOn,9,38,88
1374032214170,noteOff,9,38,64
1.37403223E12,noteOn,9,38,84
1374032214268,noteOff,9,38,64
1.37403223E12,noteOn,9,43,48
1374032214430,noteOff,9,43,64
1.37403223E12,noteOn,9,43,49
1374032214443,noteOff,9,43,64
1.37403223E12,noteOn,9,43,66
1374032214531,noteOff,9,43,64
1.37403223E12,noteOn,9,43,77
1374032214623,noteOff,9,43,64
1.37403223E12,noteOn,9,36,80
1.37403223E12,noteOn,0,51,58
1374032215002,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,53
1374032215361,noteOff,9,51,64
1.37403223E12,noteOn,9,36,60
1374032215520,noteOff,9,36,64
1.37403223E12,noteOn,9,51,56
1374032215741,noteOff,9,51,64
1.37403223E12,noteOn,9,36,53
1374032215887,noteOff,9,36,64
1.37403223E12,noteOn,9,38,124
1.37403223E12,noteOn,0,51,64
1374032216093,noteOff,9,38,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,39
1374032216467,noteOff,9,51,64
1.37403223E12,noteOn,9,38,106
1374032216617,noteOff,9,38,64
1.37403223E12,noteOn,9,51,45
1374032216835,noteOff,9,51,64
1.37403223E12,noteOn,9,36,55
1374032217026,noteOff,9,36,64
1.37403223E12,noteOn,9,36,55
1.37403223E12,noteOn,0,51,35
1374032217193,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,29
1374032217387,noteOff,9,51,64
1.37403223E12,noteOn,9,51,43
1374032217566,noteOff,9,51,64
1.37403223E12,noteOn,9,38,96
1374032217733,noteOff,9,38,64
1.37403223E12,noteOn,9,51,30
1374032217889,noteOff,9,51,64
1.37403223E12,noteOn,9,51,28
1374032218080,noteOff,9,51,64
1.37403223E12,noteOn,9,51,58
1.37403223E12,noteOn,0,36,67
1374032218251,noteOff,9,51,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,9,51,20
1374032218429,noteOff,9,51,64
1.37403223E12,noteOn,9,51,48
1374032218619,noteOff,9,51,64
1.37403223E12,noteOn,9,36,55
1.37403223E12,noteOn,0,51,24
1374032218787,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,49
1.37403223E12,noteOn,9,38,92
1374032218984,noteOff,9,51,64
1.37403223E12,noteOn,0,38,64
1.37403223E12,noteOn,9,51,28
1374032219168,noteOff,9,51,64
1.37403223E12,noteOn,9,51,52
1.37403223E12,noteOn,0,36,60
1374032219378,noteOff,9,51,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,9,51,30
1374032219558,noteOff,9,51,64
1.37403223E12,noteOn,9,51,49
1374032219766,noteOff,9,51,64
1.37403223E12,noteOn,9,51,30
1.37403223E12,noteOn,0,36,54
1374032219954,noteOff,9,51,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,9,51,35
1374032220151,noteOff,9,51,64
1.37403223E12,noteOn,9,36,54
1.37403223E12,noteOn,0,51,38
1374032220335,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,38,100
1.37403223E12,noteOn,0,51,53
1374032220537,noteOff,9,38,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,30
1374032220717,noteOff,9,51,64
1.37403223E12,noteOn,9,51,46
1374032220925,noteOff,9,51,64
1.37403223E12,noteOn,9,51,30
1374032221118,noteOff,9,51,64
1.37403223E12,noteOn,9,51,40
1374032221320,noteOff,9,51,64
1.37403223E12,noteOn,9,51,39
1.37403223E12,noteOn,0,36,49
1374032221510,noteOff,9,51,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,9,36,56
1.37403223E12,noteOn,0,51,57
1374032221736,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,36,69
1.37403223E12,noteOn,0,51,62
1374032222221,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,36,71
1.37403223E12,noteOn,0,51,51
1374032222693,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,38,80
1.37403223E12,noteOn,0,36,9
1374032222917,noteOff,9,38,64
1374032222978,noteOff,9,36,64
1.37403223E12,noteOn,9,51,65
1.37403223E12,noteOn,0,36,65
1374032223130,noteOff,9,51,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,9,38,121
1374032223474,noteOff,9,38,64
1.37403223E12,noteOn,9,38,112
1374032223742,noteOff,9,38,64
1.37403223E12,noteOn,9,45,56
1374032223910,noteOff,9,45,64
1.37403223E12,noteOn,9,45,56
1374032224032,noteOff,9,45,64
1.37403223E12,noteOn,9,43,88
1374032224149,noteOff,9,43,64
1.37403223E12,noteOn,9,43,95
1374032224609,noteOff,9,43,64
1.37403223E12,noteOn,9,43,87
1374032224942,noteOff,9,43,64
1.37403223E12,noteOn,9,38,127
1374032225408,noteOff,9,38,64
1.37403223E12,noteOn,9,38,111
1374032225815,noteOff,9,38,64
1.37403223E12,noteOn,9,48,67
1374032225952,noteOff,9,48,64
1.37403223E12,noteOn,9,45,47
1374032226083,noteOff,9,45,64
1.37403223E12,noteOn,9,38,96
1374032226283,noteOff,9,38,64
1.37403223E12,noteOn,9,55,75
1.37403223E12,noteOn,0,36,92
1.37403223E12,noteOn,0,59,64
1.37403223E12,noteOn,0,49,35
1374032226966,noteOff,9,55,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,0,59,64
1.37403223E12,noteOn,0,49,64
1.37403223E12,noteOn,9,51,33
1374032227480,noteOff,9,51,64
1.37403223E12,noteOn,9,51,40
1374032227952,noteOff,9,51,64
1.37403223E12,noteOn,9,36,50
1374032228302,noteOff,9,36,64
1.37403223E12,noteOn,9,38,127
1.37403223E12,noteOn,0,51,56
1374032228499,noteOff,9,38,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,25
1374032228976,noteOff,9,51,64
1.37403223E12,noteOn,9,38,112
1374032229272,noteOff,9,38,64
1.37403223E12,noteOn,9,51,10
1374032229524,noteOff,9,51,64
1.37403223E12,noteOn,9,38,70
1374032229877,noteOff,9,38,64
1.37403223E12,noteOn,9,36,56
1.37403223E12,noteOn,0,51,30
1374032230015,noteOff,9,36,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,15
1374032230542,noteOff,9,51,64
1.37403223E12,noteOn,9,51,7
1374032230857,noteOff,9,51,64
1.37403223E12,noteOn,9,51,31
1374032231028,noteOff,9,51,64
1.37403223E12,noteOn,9,36,53
1374032231356,noteOff,9,36,64
1.37403223E12,noteOn,9,38,121
1.37403223E12,noteOn,0,51,53
1374032231550,noteOff,9,38,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,24
1374032231996,noteOff,9,51,64
1.37403223E12,noteOn,9,38,108
1374032232278,noteOff,9,38,64
1.37403223E12,noteOn,9,45,67
1374032232479,noteOff,9,45,64
1.37403223E12,noteOn,9,45,60
1374032232600,noteOff,9,45,64
1.37403223E12,noteOn,9,38,92
1374032232751,noteOff,9,38,64
1.37403223E12,noteOn,9,49,55
1.37403223E12,noteOn,0,36,76
1374032232957,noteOff,9,49,64
1.37403223E12,noteOn,0,36,64
1.37403223E12,noteOn,9,51,28
1374032233431,noteOff,9,51,64
1.37403223E12,noteOn,9,51,42
1374032233933,noteOff,9,51,64
1.37403223E12,noteOn,9,36,59
1374032234219,noteOff,9,36,64
1.37403223E12,noteOn,9,38,122
1.37403223E12,noteOn,0,51,91
1374032234430,noteOff,9,38,64
1.37403223E12,noteOn,0,51,64
1.37403223E12,noteOn,9,51,72
1374032234896,noteOff,9,51,64
